
===== gl_report_detail - all rows =====
site_id	report_id	report_line	account_id	description	trd123	t1	t2	t3	t4	report_row	report_space	description2	flag_omzet	flag_gp
101	02	1430	(null)	TOTAL PERALATAN KANTOR	1	0	+	+	(null)	0	0	(null)	N	N
101	02	1440	(null)	PERALATAN BENGKEL	(null)	0	+	+	(null)	0	0	(null)	N	N
101	02	1450	154-001	     Peralatan Bengkel	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1460	(null)	TOTAL PERALATAN BENGKEL	1	0	+	+	(null)	0	0	(null)	N	N
101	02	1470	(null)	KENDARAAN	(null)	0	+	+	(null)	0	0	(null)	N	N
101	02	1480	155-001	     Kendaraan	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1490	(null)	TOTAL KENDARAAN	1	0	+	+	(null)	0	0	(null)	N	N
101	02	1500	(null)	TOTAL AKTIVA TETAP	2	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1510	(null)	(null)	(null)	 	 	 	1	0	0	(null)	N	N
101	02	1520	(null)	AKUMULASI PENY.AKTIVA TETAP	S	0	+	+	1	(null)	(null)	(null)	(null)	(null)
101	02	1530	158-001	     Akumulasi Penyusutan - Bangunan	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1540	158-101	     Akumulasi Penyusutan - Peralatan Kantor	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1550	158-201	     Akumulasi Penyusutan - Peralatan Bengkel	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1560	158-301	     Akumulasi Penyusutan - Kendaraan	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1570	(null)	TOTAL AKUMULASI PENY.AKTIVA TETAP	1	0	+	+	1	(null)	(null)	(null)	(null)	(null)
101	02	1580	(null)	(null)	(null)	 	 	 	1	0	0	(null)	N	N
101	02	1590	(null)	TOTAL AKTIVA TETAP ( NETTO )	2	0	0	+	(null)	0	0	(null)	N	N
101	02	1600	(null)		S	 	0	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1610	(null)	(null)	(null)	 	0	+	1	0	0	(null)	N	N
101	02	1620	(null)	AKTIVA LAIN-LAIN	S	0	0	+	1	0	0	(null)	N	N
101	02	1630	(null)	INVESTASI	(null)	0	0	+	(null)	0	0	(null)	N	N
101	02	1640	202-001	     Investasi - TAM	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1650	202-002	     Investasi - TAM Pramuka	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1660	202-003	     Investasi - TAM Bandung	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1670	202-004	     Investasi - Bali Cooling System	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1680	202-005	     Investasi - TAM Semarang	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1690	202-007	     Investasi - Membership	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1700	202-008	     Investasi - Sekuritas	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1710	202-009	     Investasi - PT. Putra Damai Sejahtera	R	+	+	+	(null)	0	0	(null)	N	N
101	02	1720	202-020	     Investasi - Lain-Lain	R	+	+	+	(null)	0	0	(null)	N	N
101	02	1730	(null)	TOTAL INVESTASI	1	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1740	(null)	(null)	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1750	(null)	BIAYA DITANGGUHKAN	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1760	203-001	     Biaya Ditangguhkan - Selisih Stok	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1770	204-001	     Akum Amort.B.Ditangguhkan - Selisih Stok	R	+	+	+	(null)	0	0	(null)	N	N
101	02	1780	203-002	     Biaya Ditangguhkan - Penghapusan Piutang	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1790	204-002	     Akum.Amort.B. Ditangguhkan - Penghapusan Piutang	R	+	+	+	(null)	0	0	(null)	N	N
101	02	1800	203-003	     Biaya Ditangguhkan - Program Akuntansi	R	+	+	+	(null)	0	0	(null)	N	N
101	02	1810	204-003	     Akum Amort.B.Ditangguhkan - Program Akuntansi	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1820	(null)	TOTAL BIAYA DITANGGUHKAN	1	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1830	(null)	(null)	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1840	(null)	TOTAL AKTIVA LAIN-LAIN	2	0	+	+	1	0	0	(null)	N	N
101	02	1850	(null)	     	S	 	0	+	1	0	0	(null)	N	N
101	02	1860	(null)	(null)	(null)	0	0	+	(null)	0	0	(null)	N	N
101	02	1870	(null)	TOTAL AKTIVA	3	0	0	0	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1880	(null)		S	 	0	0	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1890	(null)	(null)	S	 	 	0	1	0	0	(null)	N	N
101	02	1900	(null)	                         KEWAJIBAN & MODAL	S	0	0	0	1	(null)	(null)	(null)	(null)	(null)
101	02	1910	(null)		(null)	0	0	0	1	0	0	(null)	N	N
101	02	1920	(null)	KEWAJIBAN LANCAR	(null)	0	0	0	1	0	0	(null)	N	N
101	02	1930	(null)	HUTANG USAHA	(null)	 	0	0	(null)	0	0	(null)	N	N
101	02	1940	226-001	     Hutang Dagang - Unit THERMO KING	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1950	226-002	     Hutang Dagang - Spare Parts THERMO KING	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1960	226-006	     Hutang Dagang - Biaya Ekspedisi	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1970	226-101	     Hutang Dagang - Lokal	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1980	(null)	TOTAL HUTANG USAHA	1	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	1990	(null)	(null)	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2000	(null)	BIAYA YANG MASIH HARUS DIBAYAR	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2010	227-001	     Biaya YMH. Dibayar - Pemasangan Unit	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2020	227-002	     Biaya YMH. Dibayar - Klaim Garansi Service Unit	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2030	227-003	     Biaya YMH. Dibayar - S.Parts  Perlengkapan Service	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2040	227-004	     Biaya YMH. Dibayar - Expedisi Lokal	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2050	227-005	     Biaya YMH. Dibayar - Asuransi	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2060	227-006	     Biaya YMH. Dibayar - Gaji & Tunjangan	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2070	227-007	     Biaya YMH. Dibayar - Cetakan	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2080	227-008	     Biaya YMH. Dibayar - Biaya Kendaraan & Perjalanan 	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2090	227-009	     Biaya YMH. Dibayar - Service & S.Parts Komputer	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2100	227-010	     Biaya YMH. Dibayar - Rek. Listrik, Telp. Dll.	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2110	227-011	     Biaya YMH. Dibayar - Insentif Pasang & Service	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2120	227-012	     Biaya YMH. Dibayar - Pembelian Lainnya	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2130	227-013	     Biaya YMH. Dibayar - Sewa	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2140	227-014	     Biaya YMH. Dibayar - Fee / Titipan Customer	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2150	227-015	     Biaya YMH. Dibayar - Bunga Pinjaman	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2160	(null)	TOTAL BIAYA YANG MASIH HARUS DIBAYAR	1	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2170	(null)	(null)	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2180	(null)	PENERIMAAN DIMUKA	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2190	228-001	     Penerimaan Dimuka - Uang Muka Penjualan	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2200	(null)	TOTAL PENERIMAAN DIMUKA	1	0	+	+	(null)	0	0	(null)	N	N
101	02	2210	(null)	     	S	 	+	+	(null)	0	0	(null)	N	N
101	02	2220	(null)	HUTANG PAJAK	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2230	229-001	     Hutang Pajak - PPh 21 Karyawan	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2240	229-003	     Hutang Pajak - PPh 23 Jasa	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2250	229-005	     Hutang Pajak - PPh 25 Badan	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2260	229-011	     Hutang Pajak - PPh 21 ( SPT )	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2270	229-019	     Hutang Pajak - PPh 29 ( SPT )	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2280	229-021	     Hutang Pajak - PPN Keluaran	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2290	(null)	TOTAL HUTANG PAJAK	1	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2300	(null)	(null)	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2310	(null)	HUTANG KOMISI & TITIPAN	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2320	230-001	     Hutang Komisi - Jonggara Tambunan	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2330	230-002	     Hutang Komisi - Heri Purwanto	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2340	230-003	     Hutang Komisi - Heddy Krisnayadi	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2350	230-004	     Hutang Komisi - Dennis Kristian	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2360	230-006	     Hutang Komisi - Subiakto Suryana	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2370	230-007	     Hutang Komisi - FX. Suprapto	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2380	230-008	     Hutang Komisi - Dewi Trisusilowati	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2390	230-009	     Hutang Komisi - Toni Harjono	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2400	230-015	     Hutang Komisi - 10%	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2410	(null)	TOTAL HUTANG KOMISI & TITIPAN	1	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2420	(null)	(null)	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2430	(null)	PINJAMAN SEMENTARA	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2440	231-001	     Pinjaman Sementara - TAM Bekasi	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2450	231-002	     Pinjaman Sementara - TAM Bandung	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2460	231-003	     Pinjaman Sementara - TAM Solo	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2470	231-004	     Pinjaman Sementara - TAM Semarang	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2480	231-005	     Pinjaman Sementara - TAM Surabaya	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2490	231-006	     Pinjaman Sementara - BTM Service	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2500	231-007	     Pinjaman Sementara - BCS	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2510	231-010	     Pinjaman Sementara - Customer	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2520	330-001	     Pinjaman - Grand Prince ( US$ 500,000 )	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2530	330-002	     Pinjaman - Holding ( US$ 25,350 )	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2540	330-003	     Pinjaman - MarkIV ( US$ 30,000 ) 	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2550	(null)	TOTAL PINJAMAN SEMENTARA	1	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2560	(null)	(null)	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2570	(null)	TOTAL KEWAJIBAN LANCAR	2	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2580	(null)	(null)	S	0	0	+	1	(null)	(null)	(null)	(null)	(null)
101	02	2590	(null)	KEWAJIBAN JANGKA PANJANG	S	0	0	+	1	(null)	(null)	(null)	(null)	(null)
101	02	2600	(null)	HUTANG BANK	S	0	0	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2610	330-101	     Hutang Bank - BCA	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2620	330-104	     Hutang Bank - Permata	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2630	(null)	TOTAL HUTANG BANK	1	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2640	(null)	(null)	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2650	(null)	HUTANG PEMEGANG SAHAM	S	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2660	330-201	     Pinjaman dari Mrs. Hartati Santoso	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2670	330-202	     Pinjaman dari Mr. Budiman Santoso	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2680	330-301	     Pinjaman dari TAM Bekasi	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2690	330-302	     Pinjaman dari TAM Pramuka	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2700	330-304	     Pinjaman dari TAM Solo	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2710	330-306	     Pinjaman dari TAM Surabaya	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2720	(null)	TOTAL HUTANG PEMEGANG SAHAM	1	0	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2730	(null)	(null)	S	0	+	+	0	(null)	(null)	(null)	(null)	(null)
101	02	2740	(null)	TOTAL KEWAJIBAN JANGKA PANJANG	2	0	0	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2750	(null)		S	 	0	+	1	(null)	(null)	(null)	(null)	(null)
101	02	2760	(null)	MODAL 	(null)	0	0	+	1	0	0	(null)	N	N
101	02	2770	(null)	MODAL DISETOR	(null)	0	0	+	0	0	0	(null)	N	N
101	02	2780	375-001	     Modal Disetor	R	+	+	+	(null)	0	0	(null)	N	N
101	02	2790	(null)	TOTAL MODAL DISETOR	1	0	+	+	(null)	0	0	(null)	N	N
101	02	2800	(null)	LABA DITAHAN	(null)	 	+	+	(null)	0	0	(null)	N	N
101	02	2810	376-001	     Laba ( Rugi )  Di tahan Tahun -Tahun Lalu	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2820	376-002	     Laba di cadangkan Untuk Bad Debt	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2830	376-003	     Laba Di cadangkan Untuk Karyawan	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2840	376-101	     Laba ( Rugi ) Tahun Berjalan	R	+	+	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2850	(null)	TOTAL LABA DITAHAN	1	0	+	+	(null)	0	0	(null)	N	N
101	02	2860	(null)	TOTAL MODAL 	2	0	0	+	(null)	(null)	(null)	(null)	(null)	(null)
101	02	2870	(null)	(null)	S	0	0	+	1	(null)	(null)	(null)	(null)	(null)
101	02	2880	(null)	TOTAL KEWAJIBAN & MODAL	3	0	0	0	(null)	(null)	(null)	(null)	(null)	(null)
101	10	5	BALANCE	I   A. SALDO AWAL KAS / BANK	(null)	+	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	10	(null)	(null)	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	15	(null)	   B. PENERIMAAN OPERASIONAL:	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	25	B-01	               - Pembayaran dari Customer	D	(null)	+	(null)	0	15	(null)	(null)	(null)	(null)
101	10	30	B-02	               - Piutang Lain-lain	D	(null)	+	(null)	0	15	(null)	(null)	(null)	(null)
101	10	35	B-03	               - Pembayaran dari Affiliasi	D	(null)	+	(null)	0	15	(null)	(null)	(null)	(null)
101	10	40	B-04	               - Penerimaan Pendapatan Bunga	D	(null)	+	(null)	0	15	(null)	(null)	(null)	(null)
101	10	45	B-05	               - Penerimaan Pendapatan Lain-lain	D	(null)	+	(null)	0	15	(null)	(null)	(null)	(null)
101	10	50	B-06	               - Penerimaan Lain-lain	D	(null)	+	(null)	0	15	(null)	(null)	(null)	(null)
101	10	60	(null)	II B. TOTAL PENERIMAAN OPERASIONAL	2	+	0	(null)	0	0	(null)	(null)	(null)	(null)
101	10	65	(null)	(null)	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	70	(null)	   C. PENGELUARAN OPERASIONAL:	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	75	C-01	          C.1 Pembayaran ke Prinsipal	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	80	C-02	          C.2 Hutang Lain-lain / BYMHD / BDDM	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	85	C-03	          C.3 Pembayaran ke Affiliasi	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	90	C-04	          C.4 Biaya Operasional	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	95	C-05	          C.5 Harga Pokok Penjualan	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	100	C-06	          C.6 Pembayaran bunga / beban keuangan	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	105	C-07	          C.7 Pembayaran Hutang / Piutang Pajak	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	106	C-08	          C.8 Pembayaran Lain-lain	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	110	(null)	III C. TOTAL PENGELUARAN OPERASIONAL	2	-	0	(null)	0	0	(null)	(null)	(null)	(null)
101	10	115	(null)	(null)	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	120	60-110	IV KAS BERSIH OPERASIONAL  (II-III)	T	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	125	(null)	(null)	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	130	(null)	   D. AKTIVITAS FINANCING :	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	135	D-01	          D.1 Penjualan Aktiva tetap / lain-lain	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	140	D-02	          D.2 Penerimaan pinjaman	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	145	D-03	          D.3 Setoran modal saham	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	150	D-04	          D.4 Penerimaan transfer antar kas/bank	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	155	D-05	          D.5 Penerimaan lain-lain	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	180	(null)	V D. TOTAL PENERIMAAN KAS NON OPERASIONAL	2	(null)	0	+	0	0	(null)	(null)	(null)	(null)
101	10	185	(null)	(null)	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	190	(null)	   E. AKTIVITAS INVESTASI :	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	195	E-01	          E.1 Pembelian Aktiva tetap / lain-lain	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	200	E-02	          E.2 Pelunasan Pinjaman	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	205	E-03	          E.3 Penarikan modal saham	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	210	E-04	          E.4 Pengambilan prive	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	215	E-05	          E.5 Pembayaran Dividen	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	220	E-06	          E.6 Pengeluaran Transfer antar kas/bank	D	(null)	+	(null)	0	10	(null)	(null)	(null)	(null)
101	10	221	E-07	          E.7 Pengeluaran lain-lain	D	(null)	+	(null)	0	10	(null)	(null)	N	0
101	10	225	(null)	VI E. TOTAL PENGELUARAN KAS NON OPERASIONL	2	(null)	0	-	0	0	(null)	(null)	(null)	(null)
101	10	230	(null)	(null)	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	235	180-225	VII     KAS BERSIH NON OPERASIONAL (V-VI)	T	0	(null)	0	0	0	(null)	(null)	(null)	(null)
101	10	240	(null)	(null)	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	265	120+235	VIII      MUTASI KAS BERSIH (IV+VII)	T	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	270	(null)	(null)	(null)	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	10	275	5+265	XI               SALDO AKHIR KAS (IX +X)	T	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	20	5	(null)	BIAYA PENJUALAN	(null)	0	0	0	0	0	(null)	(null)	B	(null)
101	20	10	611001	     Biaya Gaji	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	15	611002	     Lembur	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	20	611003	     Uang Makan	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	25	611004	     Tunjangan Transport	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	30	611005	     Tunjangan Lain-Lain	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	35	611006	     THR	R	+	+	0	0	5	(null)	(null)	(null)	(null)
101	20	40	611007	     Bonus	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	45	611008	     Bonus Salesman	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	50	612	     Biaya Penyusutan	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	55	613	     Biaya Sewa	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	60	614	     Biaya Pemeliharaan	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	65	615	     Biaya Perlengkapan	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	70	616	     Biaya Utilities	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	75	617	     Biaya Izin,Pajak,Ent,Jasa	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	80	618	     Biaya Pengahapusan Piutang	R	+	(null)	(null)	0	5	(null)	(null)	(null)	(null)
101	20	85	619	     Biaya Lain-Lain	R	+	(null)	(null)	0	5	(null)	(null)	(null)	1
101	20	90	(null)	Total Biaya Penjualan	1	0	+	0	0	0	(null)	(null)	B	1
101	20	95	(null)	(null)	S	(null)	(null)	(null)	0	0	(null)	(null)	(null)	(null)
101	20	100	(null)	BIAYA ADMINISTRASI & UMUM	S	(null)	(null)	(null)	0	0	(null)	(null)	B	(null)
101	20	105	621001	     Gaji	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	110	621002	     Lembur	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	115	621003	     Uang Makan	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	120	621004	     Tunjangan Transport	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	125	621005	     Tunjangan Lain-Lain	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	130	621006	     THR	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	135	621007	     Bonus	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	140	621008	     Bonus Salesman	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	145	622	     Biaya Penyusutan	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	150	623	     Biaya Sewa	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	155	624	     Biaya Pemeliharaan	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	160	625	     Biaya Perlengkapan	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	165	626	     Biaya Utilities	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	170	627	     Biaya Izin,Pajak,Ent,Jasa	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	175	628	     Biaya Penghapusan Piutang	R	+	(null)	(null)	0	5	(null)	(null)	N	(null)
101	20	180	629	     Biaya Lain-Lain	R	+	(null)	(null)	0	5	(null)	(null)	N	1
101	20	185	(null)	Total Biaya Administrasi & Umum	1	0	+	(null)	0	0	(null)	(null)	B	1
101	20	187	(null)	(null)	S	(null)	(null)	(null)	0	0	(null)	(null)	N	1
101	20	190	(null)	TOTAL OPERATING EXPENSES	2	0	0	0	0	0	(null)	(null)	B	1
(779 rows)

===== gl_report_detail for Balance Sheet (report_id=02) BANK entries =====
ERROR: Exception calling "ExecuteReader" with "0" argument(s): "ERROR [42S22] [Sybase][ODBC Driver][Adaptive Server Anywhere]Column 'seq_no' not found"

===== Simulate OLD balance sheet BANK - check account pattern =====
ERROR: Exception calling "ExecuteReader" with "0" argument(s): "ERROR [42S22] [Sybase][ODBC Driver][Adaptive Server Anywhere]Column 'seq_no' not found"

===== v_neraca view definition (SA11 syntax) =====
view_text
--------------------------------------------------------------------------------
create view DBA.v_neraca as
  select '10' as group_id,'AKTIVA' as group_name,'1
010' as subgroup_id,'AKTIVA LANCAR' as subgroup_name,
    b.debetcredit as flag
_dk,
    a.fincatcode,a.fincatdes,
    c.parentcode,c.parentname,
    b.accou
ntcode,b.accountdes,b.show_hide from
    DBA.gl_cate as a,DBA.gl_acc as b,DBA.g
l_cate_detail as c where
    a.fincatcode = b.fincatcode and
    b.parentcode 
= c.parentcode and
    a.fincatcode in( 'BS2010','BS2011','BS2015','BS2030','BS
2031','BS2032') union all
  select '10' as group_id,'AKTIVA' as group_name,'102
0' as subgroup_id,'AKTIVA TETAP' as subgroup_name,
    b.debetcredit as flag_dk
,
    a.fincatcode,a.fincatdes,
    c.parentcode,c.parentname,
    b.accountc
ode,b.accountdes,b.show_hide from
    DBA.gl_cate as a,DBA.gl_acc as b,DBA.gl_c
ate_detail as c where
    a.fincatcode = b.fincatcode and
